brightness,contrast,face_fraction,roll,filename,best_model
101.65946768060836,93.46266048353,1.0,0,m.06t11__101.npy,none
48.09374796549479,39.95301815690504,1.0,0,m.0mbs8_102.npy,none
204.71405699177438,55.16781848104549,1.0,0,m.03j0fqv_104.npy,none
89.6550925925926,81.07182784643378,1.0,0,m.01vdht__106.npy,none
97.96342413230421,101.48055779606088,1.0,0,m.0266q4q_107.npy,none
177.87794571298838,78.74848221722404,1.0,0,m.0g7xnr_108.npy,none
161.74006214821765,67.06639010420679,1.0,0,m.0bdxs5_111.npy,none
77.214,29.457230928924734,1.0,0,m.0dsf337_113.npy,none
166.8603843537415,76.60871476235161,1.0,0,m.0dnr9z_114.npy,none
191.78824514991183,73.09816526303337,1.0,0,m.04kjkx_115.npy,none
170.29127212114764,43.89137252114713,1.0,0,m.02ppx12_116.npy,none
67.01884057971014,98.47189222349712,1.0,0,m.0809c_w_119.npy,none
137.1435042103377,75.1324355089945,1.0,0,m.0dd2zp_123.npy,none
158.00293604087176,77.77648528802835,1.0,0,m.0cm9vlm_124.npy,none
48.65952271332105,57.37261570255486,1.0,0,m.03c3sjz_127.npy,none
129.97487877155172,72.40040306569256,1.0,0,m.0k0glz_129.npy,none
127.41949230769231,73.72821709111481,1.0,0,m.024b8q_133.npy,none
110.66393361406985,86.6488464477133,1.0,0,m.08s22__134.npy,none
97.3900720729718,100.53456226162352,1.0,0,m.09rb1b_135.npy,none
93.59616279069768,84.21624457969892,1.0,0,m.0cm9mzx_136.npy,none
124.9006563673924,53.97574052635683,1.0,0,m.04jlspn_144.npy,none
123.67522684733073,77.75442594533611,1.0,0,m.0169dl_147.npy,none
113.70313821353065,66.6456778809777,1.0,0,m.0263zps_150.npy,none
76.01349166666667,86.99672712507598,1.0,0,m.01dhw_153.npy,none
161.85776179941004,58.05242219701355,1.0,0,m.0gy0297_154.npy,none
189.3841088065661,58.88015605519392,1.0,0,m.027fxn4_155.npy,none
109.93488311767578,61.34681201834052,1.0,0,m.03k25c_163.npy,none
171.20652783562406,78.70601420180193,1.0,0,m.02qp_hn_164.npy,none
66.65732829044522,56.44966103724041,1.0,0,m.03nryk1_167.npy,none
70.40487693389592,87.64347743703637,1.0,0,m.02x536z_169.npy,none
49.51289854690404,44.93608059821421,1.0,0,m.026h4ys_170.npy,none
70.0349538333852,71.29280687417626,1.0,0,m.03wtl26_171.npy,none
68.54047460140897,74.46066500407137,1.0,0,m.01y8cr_172.npy,none
110.44932228915663,54.439566333438364,1.0,0,m.0608p9_179.npy,none
79.71873517786561,69.05231147571641,1.0,0,m.0dycj6_180.npy,none
93.13657314366219,67.09113293681011,1.0,0,m.05sxtx_182.npy,none
87.49104278074866,91.98528662326491,1.0,0,m.05ztc9_183.npy,none
119.64838461538461,85.40894261439732,1.0,0,m.02qnmq4_188.npy,none
63.62971219931271,66.9189403635811,1.0,0,m.070shb_190.npy,none
238.8591876268372,46.36109871841356,1.0,0,m.032xc4_194.npy,none
137.76386455649615,75.13351884063358,1.0,0,m.0knjd2t_196.npy,none
115.3840973401245,64.42676613464432,1.0,0,m.01rhg6_198.npy,none
163.84732477986446,64.02203270624415,1.0,0,m.06d9d8_200.npy,none
125.16872002664299,57.91525291519601,1.0,0,m.09l955_201.npy,none
163.7193728,48.7337883318609,1.0,0,m.032xsy_202.npy,none
112.89710637087599,56.794064662893604,1.0,0,m.0dg3g6_204.npy,none
109.15787606433302,50.828666043869475,1.0,0,m.0bvsqn_205.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.0bq950_206.npy,none
65.95348712558568,73.73550442403842,1.0,0,m.01d75g_208.npy,none
71.18916166166166,65.23469818275306,1.0,0,m.034l2t_210.npy,none
76.56998404255319,41.53603185981203,1.0,0,m.05zlwc__211.npy,none
62.16251953125,75.68398947718872,1.0,0,m.062t6l_212.npy,none
105.81237847222222,79.2814996153842,1.0,0,m.077t05_222.npy,none
159.15578175895766,91.47484691008086,1.0,0,m.021b4m_230.npy,none
70.38776011560694,63.63092858609391,1.0,0,m.07r_dg_231.npy,none
47.61149215698242,68.62328180600996,1.0,0,m.04jswm8_233.npy,none
88.88770833333334,39.304459232784225,1.0,0,m.0fy6ry_234.npy,none
148.45979058159722,52.192679237754916,1.0,0,m.07kz92_236.npy,none
120.56242340686275,92.19108530952799,1.0,0,m.0j9ml2__237.npy,none
68.1134619644551,51.04588890267689,1.0,0,m.02vqnn1_240.npy,none
163.16047826086955,56.143182897465145,1.0,0,m.0463cnf_242.npy,none
82.38000173220163,40.206844632589544,1.0,0,m.07fs3d_243.npy,none
90.02962962962962,58.26190505102556,1.0,0,m.04fd3m1_246.npy,none
140.17239040798611,82.10644785110395,1.0,0,m.0f0sn_252.npy,none
179.43554104933744,40.543366970843685,1.0,0,m.07qps9_256.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.01nlh_3_260.npy,none
147.71136124552913,76.14557839623954,1.0,0,m.04shtn_261.npy,none
82.95123844813516,54.660837649892116,1.0,0,m.04f3pnv_264.npy,none
83.59251647834274,64.10008072087363,1.0,0,m.09v2vkd_265.npy,none
112.54417083333334,71.23978610255286,1.0,0,m.05np4c_266.npy,none
172.96552291666666,78.20892948323777,1.0,0,m.0h3mcct_267.npy,none
72.3587111111111,67.05825919555895,1.0,0,m.02fngc_269.npy,none
77.28821759259259,88.84216568072586,1.0,0,m.016n_c_275.npy,none
67.05233134920636,58.77445943732571,1.0,0,m.0cdn5k_277.npy,none
90.25000610351563,57.846911976523764,1.0,0,m.0d99hy_278.npy,none
87.99204620462046,72.09945747660177,1.0,0,m.04wycw_282.npy,none
84.87074922222222,66.87743751331652,1.0,0,m.03pd_6_283.npy,none
72.90200846354166,78.19165396557567,1.0,0,m.0827bh_290.npy,none
74.10251733333334,73.13321060136109,1.0,0,m.039_jy_292.npy,none
126.76481940700809,89.06477530158959,1.0,0,m.0g9s9w_294.npy,none
186.63340616246498,77.98682127405674,1.0,0,m.0g6v_k_296.npy,none
95.31420464532329,81.39346921588005,1.0,0,m.0413mk1_299.npy,none
162.0014391190089,55.65537551253222,1.0,0,m.06mlj3_301.npy,none
156.4404144736842,41.86529685961871,1.0,0,m.012x9d_302.npy,none
66.87985390234525,69.6644175591391,1.0,0,m.01p1gxw_303.npy,none
70.56370625454606,56.19047999083783,1.0,0,m.05z3qm_304.npy,none
194.5413342297923,42.17722796634513,1.0,0,m.0cc8mhs_305.npy,none
147.63815849125035,72.87912936909406,1.0,0,m.04x9b0_307.npy,none
116.21691841004184,56.316581373666274,1.0,0,m.0h_c8y1_310.npy,none
123.54512577777778,82.05252987431459,1.0,0,m.02w85c5_311.npy,none
107.38742460928901,85.68152495744472,1.0,0,m.07kj0z9_314.npy,none
157.27351452464788,46.129418879882415,1.0,0,m.06d4rj_315.npy,none
117.56959100740643,87.56855772109839,1.0,0,m.01k56yg_322.npy,none
109.42740752115752,86.13359203761162,1.0,0,m.01vv6xv_324.npy,none
105.81836431226766,71.6508849443582,1.0,0,m.0646x6_325.npy,none
79.06344843786704,61.467486137060696,1.0,0,m.0gcyvkz_329.npy,none
211.85142135620117,43.51045399640507,1.0,0,m.03d0nwt_331.npy,none
152.26134127548602,46.76366074112244,1.0,0,m.0b0l3d_335.npy,none
86.75229313816357,69.24550245107653,1.0,0,m.0b2077_336.npy,none
171.77682448979593,84.4339264890098,1.0,0,m.0d81r7_345.npy,none
83.03398654513889,59.33620647407613,1.0,0,m.068wy5_346.npy,none
222.20298938428874,58.16961519104331,1.0,0,m.05b_fkh_348.npy,none
77.214,29.457230928924734,1.0,0,m.05r9x4_349.npy,none
99.67166121240454,74.44924354143201,1.0,0,m.09t9l_350.npy,none
61.64635416666667,62.02359343796439,1.0,0,m.01wkmnb_353.npy,none
106.02255900621118,71.23176894644907,1.0,0,m.07nscz_355.npy,none
39.85637563756376,42.47828815526552,1.0,0,m.0h9885s_358.npy,none
155.19270399305555,92.80987442824356,1.0,0,m.07lzrb_361.npy,none
105.35327777777778,51.612164213601126,1.0,0,m.01w2x6z_363.npy,none
103.71831381381381,95.49016928023947,1.0,0,m.02vwqkw_367.npy,none
133.7296525627795,63.822612137642295,1.0,0,m.02v_yyn_370.npy,none
132.65118333333334,58.99621225355395,1.0,0,m.0265mrt_371.npy,none
163.94580963665086,73.38788193069341,1.0,0,m.0b66rx_373.npy,none
35.02817945701157,64.92909859570892,1.0,0,m.09cv78_376.npy,none
103.21729166666667,72.41747207120288,1.0,0,m.09vg45_378.npy,none
198.42294728915664,80.62260424900575,1.0,0,m.09g29q1_379.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.0b6fhrg_380.npy,none
96.2891100702576,78.98002463622201,1.0,0,m.05mx3rl_383.npy,none
57.92709090909091,35.756743499021795,1.0,0,m.05b_9t_384.npy,none
133.23778517110267,92.41795522898512,1.0,0,m.026t96t_385.npy,none
117.6225045045045,75.91433707625627,1.0,0,m.03z4m1_388.npy,none
177.24083925135872,66.25913864999096,1.0,0,m.02q4zly_391.npy,none
151.5462962962963,60.46380867128307,1.0,0,m.0c00y29_393.npy,none
132.77357350800582,94.91716568881223,1.0,0,m.05szp_394.npy,none
82.36989184826473,45.56690634695192,1.0,0,m.05prjt_395.npy,none
107.04170511874,91.52376363638203,1.0,0,m.01dgrr_404.npy,none
136.23255555555556,74.61081487084401,1.0,0,m.0288mc4_405.npy,none
172.31710716633793,57.94900483745375,1.0,0,m.07x1jb_406.npy,none
120.43910530821918,37.33839033983231,1.0,0,m.0ft4c5_407.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.09v5bjp_409.npy,none
130.12200412326388,60.941127304599185,1.0,0,m.0crn35_415.npy,none
148.83270502645502,64.62358516630229,1.0,0,m.02ww6q3_416.npy,none
184.00784580498868,58.80878798177635,1.0,0,m.018hhw_419.npy,none
136.74609676852828,84.18216846197345,1.0,0,m.014nfw_420.npy,none
162.30988751613498,65.96501443086595,1.0,0,m.0cc049_423.npy,none
145.46910622427984,79.75726107532262,1.0,0,m.0g12hn_426.npy,none
139.61558599448858,94.77457058857661,1.0,0,m.03hh_d__434.npy,none
153.65954485205822,66.0385976672947,1.0,0,m.01vxxb_437.npy,none
201.0767286904129,83.63259218955508,1.0,0,m.01sdfvs_438.npy,none
118.59443411597593,70.71638806295422,1.0,0,m.03cw3qr_439.npy,none
62.25771804062126,48.95463115130828,1.0,0,m.0gs7x_440.npy,none
127.80710559006211,82.01777149762151,1.0,0,m.0dlbvc_442.npy,none
81.9072009072009,62.16318384417681,1.0,0,m.09p94t_443.npy,none
140.77549008969908,57.381645407569124,1.0,0,m.0bkvpk_446.npy,none
138.14795366795366,74.07222996892482,1.0,0,m.084vn3_449.npy,none
157.65839594274158,73.73599252944196,1.0,0,m.05ykhp_451.npy,none
127.15870283018867,93.52696401238498,1.0,0,m.08hv5m_453.npy,none
137.38754325259515,88.08653499597773,1.0,0,m.0cc5jkm_455.npy,none
111.42912041302853,68.7422932232769,1.0,0,m.059jw8_456.npy,none
67.94089789257525,52.193207924960134,1.0,0,m.065bxpc_460.npy,none
116.20525784671723,75.52687454799263,1.0,0,m.026cww_464.npy,none
116.96473958333333,52.71485226256569,1.0,0,m.032pql_465.npy,none
152.32283093278463,27.54829647285771,1.0,0,m.0k0lnjl_466.npy,none
103.78339370132299,66.73636516689278,1.0,0,m.0649_l_470.npy,none
75.01859174471038,85.89443035676837,1.0,0,m.07qps9_471.npy,none
176.84289855072464,65.75144951265693,1.0,0,m.046d6wb_472.npy,none
64.9511166298749,52.472587959464455,1.0,0,m.0n5vflc_473.npy,none
42.15767509493469,36.84166412673744,1.0,0,m.0b_qnm_475.npy,none
184.84752367831757,52.10410295823466,1.0,0,m.0f7_hb_476.npy,none
142.51013813813813,80.43296008720135,1.0,0,m.05l724_477.npy,none
92.85774362438777,57.6178174051144,1.0,0,m.02pp0rl_482.npy,none
93.40164972077513,65.57923662707094,1.0,0,m.0bthzf_483.npy,none
73.14805595408895,76.38697548326134,1.0,0,m.0cpdp9_486.npy,none
46.43061440677966,65.5263064885692,1.0,0,m.0cnjpg_488.npy,none
114.18961753911532,78.92712241848828,1.0,0,m.09z1gl_491.npy,none
108.67158508403361,61.31446214917793,1.0,0,m.05j8td_492.npy,none
47.07744827586207,42.7280289919238,1.0,0,m.0b_vg8_496.npy,none
88.44548611111111,52.031335737287094,1.0,0,m.06mhc6_500.npy,none
159.8388192488263,63.71404302805948,1.0,0,m.05b38nn_501.npy,none
115.18571614583334,76.56659377921078,1.0,0,m.04f0218_503.npy,none
160.57318092428713,65.7884022283398,1.0,0,m.06wc__512.npy,none
100.14190932641164,58.86675462384011,1.0,0,m.04f_pdd_516.npy,none
117.82806195175439,70.21324857585716,1.0,0,m.01vzz1c_522.npy,none
77.214,29.457230928924734,1.0,0,m.0glbp_523.npy,none
186.92756593406594,89.58021263127439,1.0,0,m.01ltbn_525.npy,none
138.65326525127654,59.779449080242685,1.0,0,m.06zjs3p_529.npy,none
162.92796049382716,81.9246192842997,1.0,0,m.01520h_530.npy,none
91.17416341145834,56.51554445057877,1.0,0,m.0gx_4jy_531.npy,none
131.54305699481864,67.47924035132776,1.0,0,m.04fj52_532.npy,none
99.97869791666666,72.65154470375435,1.0,0,m.09rx3h0_533.npy,none
119.47691284867756,63.131068624773036,1.0,0,m.07ty80_534.npy,none
120.05173032407407,104.30749043689092,1.0,0,m.06cg13_535.npy,none
51.28445,66.48974949717812,1.0,0,m.026kyxf_536.npy,none
97.89986131086911,71.76562566938709,1.0,0,m.01k54p_538.npy,none
32.10175872135033,47.32728112226013,1.0,0,m.05mldx_542.npy,none
77.8033703374778,67.44063602456227,1.0,0,m.0b6k02y_543.npy,none
178.82991036442007,72.2307749534367,1.0,0,m.04nh6n_544.npy,none
127.45531197301855,65.43205530304694,1.0,0,m.0284zrn_545.npy,none
127.963212,100.65790247488299,1.0,0,m.0411qdm_546.npy,none
61.30511574074074,59.01068607507813,1.0,0,m.01m53tl_551.npy,none
121.72222587719298,79.42892636646728,1.0,0,m.0833l4_552.npy,none
233.53902220793486,28.5053040121438,1.0,0,m.02x8mt_554.npy,none
150.37157878787878,90.97939902739638,1.0,0,m.0cmdtdd_555.npy,none
116.83781390134529,62.76762652884065,1.0,0,m.0pb5wtj_557.npy,none
104.50452317667123,67.50704620845022,1.0,0,m.085v1d_560.npy,none
96.06468912351265,63.57512219151973,1.0,0,m.063x7g_561.npy,none
80.25938775510204,88.57088477348033,1.0,0,m.05n34q_564.npy,none
116.70762077294685,86.96346985988984,1.0,0,m.09r0yc_566.npy,none
210.57171399297425,68.04126228187698,1.0,0,m.06w46nz_568.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.0hzrc9d_569.npy,none
148.07801020408164,84.2246945349765,1.0,0,m.047q_p0_572.npy,none
200.36056900024414,43.386308835252045,1.0,0,m.0k3_4h_574.npy,none
153.2868354978355,68.22108868852355,1.0,0,m.03m65z4_576.npy,none
69.21679084274504,82.77416471364802,1.0,0,m.028qh__577.npy,none
151.05873015873016,75.1430390921946,1.0,0,m.09m6hb_582.npy,none
115.00267800882168,83.39316083763575,1.0,0,m.025kr1_583.npy,none
212.954715542522,52.95014760259023,1.0,0,m.0k91f9s_585.npy,none
67.85681818181818,50.09595433777459,1.0,0,m.0ql003b_586.npy,none
135.63961873638345,73.1481595920669,1.0,0,m.0349m6_589.npy,none
164.2817,62.56123676135247,1.0,0,m.026h6l1_591.npy,none
121.26944489795919,58.65189228690511,1.0,0,m.03f6b7s_592.npy,none
139.64291139240507,58.101654631899386,1.0,0,m.04ktrz_594.npy,none
44.523429562329035,39.30530272239339,1.0,0,m.02__ww_595.npy,none
76.41845249891809,86.49146062987218,1.0,0,m.01vrpmx_599.npy,none
99.03338819130833,57.26118213814448,1.0,0,m.02_5vh_601.npy,none
111.26899561869358,71.52077457882986,1.0,0,m.0crh298_602.npy,none
110.55936422413794,87.24168701726703,1.0,0,m.08zs1k_605.npy,none
193.98642222222222,73.3750352192197,1.0,0,m.02q_zkf_606.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.083gj4_607.npy,none
161.2246,34.02348558726262,1.0,0,m.06sc10_608.npy,none
86.23759182205784,69.03304481080033,1.0,0,m.026nsp__610.npy,none
162.3628391304348,61.55903017097907,1.0,0,m.09gqg60_612.npy,none
87.85204217701207,71.72272607584217,1.0,0,m.04nh5l_613.npy,none
123.96770841780878,88.55398027591218,1.0,0,m.0bbvmh_614.npy,none
31.929196067090803,49.52148158461904,1.0,0,m.047rt0q_615.npy,none
76.68398970398971,89.89016225401947,1.0,0,m.06w1dnx_616.npy,none
72.44112312312312,76.06235113536852,1.0,0,m.057gq5_618.npy,none
84.20375621904806,83.28846616741775,1.0,0,m.04q3pdn_622.npy,none
90.33207100591716,50.70819069215298,1.0,0,m.08crxf_624.npy,none
103.76566471449487,53.563628224065845,1.0,0,m.0bs69sw_625.npy,none
99.38208472686733,87.28810545265286,1.0,0,m.0fp23l_626.npy,none
111.38622542106496,61.03706242197891,1.0,0,m.07nf_v_627.npy,none
135.70771299100565,78.23868701903035,1.0,0,m.0qfnmpt_629.npy,none
87.53888379765395,53.756036370452605,1.0,0,m.0czg_q_631.npy,none
133.12917674460272,59.56245642864499,1.0,0,m.01rv05_632.npy,none
96.20276838886207,45.862127886142865,1.0,0,m.0cn30w_636.npy,none
230.75560949298813,10.528764900229845,1.0,0,m.03lpd0_640.npy,none
255.0,0.0,1.0,0,m.04wj2x_642.npy,none
134.18308698254825,77.24659404028827,1.0,0,m.0g_61_646.npy,none
86.61107938427543,83.86686294347776,1.0,0,m.04vxv0_649.npy,none
76.66176666666667,72.65295553666225,1.0,0,m.07yv34_650.npy,none
158.40260204081633,68.31591459613882,1.0,0,m.082d7p_652.npy,none
138.06418199955664,88.49729106578569,1.0,0,m.0k3k10z_653.npy,none
170.86182980049875,87.3713492517397,1.0,0,m.0cn8_k_658.npy,none
75.64270833333333,63.947839838259945,1.0,0,m.03v8zv_660.npy,none
81.50531907126168,66.74119037985186,1.0,0,m.0nr2c_661.npy,none
120.47346064814815,74.60880781161305,1.0,0,m.096b49_663.npy,none
182.86316374437098,80.39576048350261,1.0,0,m.0g57dd0_664.npy,none
219.98834659691693,40.99132558083787,1.0,0,m.03c_7w1_666.npy,none
193.07008800880087,72.86004913420138,1.0,0,m.0554_n_668.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.06qw6j_672.npy,none
79.53607,81.81500986344193,1.0,0,m.02q98x2_675.npy,none
67.76142879647134,58.72056200605004,1.0,0,m.085q5_676.npy,none
105.92156797178988,56.56843302436723,1.0,0,m.01wttr1_678.npy,none
25.382771549104213,46.78000053230925,1.0,0,m.0415_xs_680.npy,none
33.45970705625424,44.691090225487,1.0,0,m.09v67v_681.npy,none
143.4637302050642,70.02957007754641,1.0,0,m.086sj_682.npy,none
136.39905362776025,70.89972491339606,1.0,0,m.01npms_683.npy,none
110.95185272045028,69.27774070044467,1.0,0,m.0d8_6x_684.npy,none
43.75627866666667,55.38040082837681,1.0,0,m.0bs2b5b_687.npy,none
98.66880409731114,88.07938887511284,1.0,0,m.04162x7_689.npy,none
111.71148039981901,45.10024985160246,1.0,0,m.0d2z2g_691.npy,none
126.91350744689659,94.01208932409631,1.0,0,m.0314st_692.npy,none
102.97367505071443,79.52413709071062,1.0,0,m.02l7nd_694.npy,none
99.18431851851852,65.96032604428905,1.0,0,m.071wjm_695.npy,none
154.17796602787456,81.55739220673564,1.0,0,m.07dw0t_697.npy,none
137.6180740740741,61.25743491680911,1.0,0,m.04y233_700.npy,none
57.2382805345696,74.95566593317358,1.0,0,m.09d8p9_704.npy,none
85.62916215891333,72.69900052046872,1.0,0,m.02wxwn_705.npy,none
141.06476714598497,67.38788815367596,1.0,0,m.0d34ck_707.npy,none
169.47122188330013,76.07109885915317,1.0,0,m.0f17hr_708.npy,none
136.70650973291083,91.77032948918792,1.0,0,m.0hrg5pt_710.npy,none
98.19922429078014,64.94399947840989,1.0,0,m.09v48hh_713.npy,none
156.13614367692588,53.51929068934578,1.0,0,m.081gvr_717.npy,none
76.88133305647841,90.87491320975646,1.0,0,m.08lknx_722.npy,none
132.23810704225352,75.33154619092392,1.0,0,m.02rlps7_725.npy,none
139.7154433447313,85.3100276133938,1.0,0,m.03j24kf_729.npy,none
89.16564444444444,74.3573670094947,1.0,0,m.029wl0_735.npy,none
160.22713800391094,72.0198991554391,1.0,0,m.03gybz__739.npy,none
113.95754363001745,67.85374921180761,1.0,0,m.06s6hs_742.npy,none
159.56942025327106,58.532506513741836,1.0,0,m.04cr1x_743.npy,none
187.05979323580533,44.63519503141221,1.0,0,m.03t73d_748.npy,none
158.60909568625965,92.34703547443839,1.0,0,m.04f4lkb_750.npy,none
88.11621475665699,74.17592166109326,1.0,0,m.06zr8y_755.npy,none
122.26900793650793,63.923349248725536,1.0,0,m.028s1c_757.npy,none
77.20911380145279,69.3486112273795,1.0,0,m.04dfct_759.npy,none
88.23282877604167,77.03193187497803,1.0,0,m.0fc7bz_762.npy,none
90.81889756944445,55.67405069556686,1.0,0,m.0drzbl8_763.npy,none
34.58440396292745,20.325749357568778,1.0,0,m.06dst3_766.npy,none
244.45837239583332,18.65099122673635,1.0,0,m.0gkzxq7_767.npy,none
101.62426356963492,66.85038135990345,1.0,0,m.047ftv2_772.npy,none
143.69438552856445,95.34447005668524,1.0,0,m.05ztslb_776.npy,none
103.45343847980998,56.040373935982046,1.0,0,m.0dj3m_778.npy,none
77.214,29.457230928924734,1.0,0,m.0g29qs_781.npy,none
97.32024193548386,58.145269094102005,1.0,0,m.0h79sh_782.npy,none
145.70304150156116,86.03393579442631,1.0,0,m.0cf76k_785.npy,none
57.72239166666667,56.7545931352397,1.0,0,m.0pb566c_787.npy,none
128.81882644104866,76.40421477088927,1.0,0,m.0b6jsrg_791.npy,none
67.1175,63.13019914232807,1.0,0,m.06m35q_792.npy,none
132.8543693296371,85.92240251620905,1.0,0,m.080fkxr_795.npy,none
80.31772240679217,54.39322397144559,1.0,0,m.03wg3p_797.npy,none
38.6415625,35.716637428868644,1.0,0,m.01wc_4l_802.npy,none
134.1058419117647,70.83657335512211,1.0,0,m.063ywdf_804.npy,none
99.61077037037037,70.22571714438783,1.0,0,m.0127m7_806.npy,none
29.04146926617926,54.44293034739405,1.0,0,m.01_xtx_807.npy,none
221.2681,36.56131114156058,1.0,0,m.0680z7_811.npy,none
178.91987537537537,73.24894074513823,1.0,0,m.06wbmmd_819.npy,none
140.5899699941452,97.01950938678819,1.0,0,m.03qqxn_820.npy,none
119.65666666666667,67.6477234344112,1.0,0,m.0flnds_823.npy,none
193.94657407407408,27.3315754401536,1.0,0,m.0gg5wc9_828.npy,none
121.69114538479606,77.29351609484631,1.0,0,m.0mzyq_829.npy,none
85.06966761633429,50.172653561642385,1.0,0,m.0dr_s5w_830.npy,none
215.59521865844727,77.09348172640412,1.0,0,m.0ds8wrk_833.npy,none
106.58280436197917,53.375502570210365,1.0,0,m.06rgyc_834.npy,none
62.748016415868676,39.89583690490706,1.0,0,m.072hr3_836.npy,none
51.52963860118053,37.739358773390855,1.0,0,m.0qfrcn5_837.npy,none
99.637032,62.02896901634732,1.0,0,m.0177g_838.npy,none
93.31272435897436,59.80852325108273,1.0,0,m.0197zv_842.npy,none
162.7784363738739,56.11988666477137,1.0,0,m.0f4c7r_843.npy,none
106.540078125,83.2815607748682,1.0,0,m.0fp_5hq_845.npy,none
96.41962458607732,77.10553247552565,1.0,0,m.07lwsz_847.npy,none
123.07437242778288,58.64082540866613,1.0,0,m.06vbpp_848.npy,none
103.406426926312,66.89465766411728,1.0,0,m.0dwdr7_855.npy,none
152.45896381578947,75.776407331945,1.0,0,m.04x85s_858.npy,none
188.79542134831462,75.38517480353511,1.0,0,m.09pskv_859.npy,none
111.04519986449864,87.72268865003637,1.0,0,m.08htwh_860.npy,none
123.90165201822917,66.39986247657764,1.0,0,m.07dlbp_861.npy,none
223.53249914614835,43.27011295797524,1.0,0,m.0pxcz_863.npy,none
123.45396858576207,43.130281877590235,1.0,0,m.020_2v_874.npy,none
167.14640625,67.5610146506595,1.0,0,m.02r9n6l_877.npy,none
82.01386252284468,30.319557475483904,1.0,0,m.05_9w__878.npy,none
65.79006293706294,55.29018327867114,1.0,0,m.06zsyj3_882.npy,none
214.6928125,61.53300190418017,1.0,0,m.089jt4_883.npy,none
147.45606486002603,63.39778501041973,1.0,0,m.0b0qjt_885.npy,none
115.64281756049505,62.89443359136835,1.0,0,m.0846c8_888.npy,none
170.2809004364092,68.95170952641311,1.0,0,m.05xnkgg_889.npy,none
102.19508096716947,72.82729242643268,1.0,0,m.014rqr_892.npy,none
65.0621137409599,87.62984587327564,1.0,0,m.05kjm3_893.npy,none
151.56706578947367,97.83437734119684,1.0,0,m.0ctd8z_895.npy,none
255.0,0.0,1.0,0,m.0vxcvs__897.npy,none
173.912375,57.34314063374735,1.0,0,m.01h6_0_899.npy,none
